char	codepoint	unicode_name	category	block	prefix	visual_cluster	main_key	main_shape	preferred_state_key	state_cluster	state_key	state_shape	input_code	classification_reason	rebalanced	cluster_distance	aspect	density	source	status	algorithm
𒋠	U+122E0	CUNEIFORM SIGN SIK2	Lo	cuneiform	mn	7	r	放射星芒	s	1	x	穿过交叠	mnrx	cuneiform视觉聚类C7;状态组S1	true	0.718817	1.0385	0.3169	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋡	U+122E1	CUNEIFORM SIGN SILA3	Lo	cuneiform	mn	18	p	螺旋回环	s	1	s	对称	mnps	cuneiform视觉聚类C18;状态组S1	false	1.459751	0.9444	0.1871	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋢	U+122E2	CUNEIFORM SIGN SU	Lo	cuneiform	mn	18	p	螺旋回环	s	2	o	外包	mnpo	cuneiform视觉聚类C18;状态组S2	true	1.197822	1.1923	0.2980	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋣	U+122E3	CUNEIFORM SIGN SU OVER SU	Lo	cuneiform	mn	10	t	三角尖形	s	2	x	穿过交叠	mntx	cuneiform视觉聚类C10;状态组S2	true	0.882033	0.7347	0.2980	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋤	U+122E4	CUNEIFORM SIGN SUD	Lo	cuneiform	mn	25	q	其他	s	0	s	对称	mnqs	cuneiform视觉聚类C25;状态组S0	false	0.313643	2.2656	0.2292	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋥	U+122E5	CUNEIFORM SIGN SUD2	Lo	cuneiform	mn	5	g	动物有机体	s	2	w	宽展	mngw	cuneiform视觉聚类C5;状态组S2	true	0.274122	1.6286	0.1629	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋦	U+122E6	CUNEIFORM SIGN SUHUR	Lo	cuneiform	mn	14	f	人物轮廓	s	0	s	对称	mnfs	cuneiform视觉聚类C14;状态组S0	false	0.391540	1.3084	0.2604	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋧	U+122E7	CUNEIFORM SIGN SUM	Lo	cuneiform	mn	12	k	绳结	s	2	x	穿过交叠	mnkx	cuneiform视觉聚类C12;状态组S2	true	0.866463	1.3750	0.2724	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋨	U+122E8	CUNEIFORM SIGN SUMASH	Lo	cuneiform	mn	14	f	人物轮廓	s	0	s	对称	mnfs	cuneiform视觉聚类C14;状态组S0	false	0.410296	1.3084	0.2303	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋩	U+122E9	CUNEIFORM SIGN SUR	Lo	cuneiform	mn	5	g	动物有机体	s	2	w	宽展	mngw	cuneiform视觉聚类C5;状态组S2	true	0.377112	1.4930	0.1859	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋪	U+122EA	CUNEIFORM SIGN SUR9	Lo	cuneiform	mn	10	t	三角尖形	s	0	w	宽展	mntw	cuneiform视觉聚类C10;状态组S0	true	0.585433	1.7250	0.2179	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋫	U+122EB	CUNEIFORM SIGN TA	Lo	cuneiform	mn	21	b	块面	s	2	s	对称	mnbs	cuneiform视觉聚类C21;状态组S2	false	0.239278	1.3171	0.1935	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋬	U+122EC	CUNEIFORM SIGN TA ASTERISK	Lo	cuneiform	mn	0	x	交叉	s	1	w	宽展	mnxw	cuneiform视觉聚类C0;状态组S1	true	0.667492	1.6143	0.2375	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋭	U+122ED	CUNEIFORM SIGN TA TIMES HI	Lo	cuneiform	mn	21	b	块面	s	2	s	对称	mnbs	cuneiform视觉聚类C21;状态组S2	false	0.230699	1.3171	0.2060	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋮	U+122EE	CUNEIFORM SIGN TA TIMES MI	Lo	cuneiform	mn	5	g	动物有机体	s	1	o	外包	mngo	cuneiform视觉聚类C5;状态组S1	true	0.539171	1.4512	0.2244	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋯	U+122EF	CUNEIFORM SIGN TA GUNU	Lo	cuneiform	mn	21	b	块面	s	2	s	对称	mnbs	cuneiform视觉聚类C21;状态组S2	false	0.300931	1.3171	0.2781	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋰	U+122F0	CUNEIFORM SIGN TAB	Lo	cuneiform	mn	15	u	容器U形	s	2	w	宽展	mnuw	cuneiform视觉聚类C15;状态组S2	true	0.395570	1.7660	0.1920	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋱	U+122F1	CUNEIFORM SIGN TAB OVER TAB NI OVER NI DISH OVER DISH	Lo	cuneiform	mn	24	c	曲弧	s	0	s	对称	mncs	cuneiform视觉聚类C24;状态组S0	false	0.412006	1.6471	0.2615	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋲	U+122F2	CUNEIFORM SIGN TAB SQUARED	Lo	cuneiform	mn	19	a	角折	s	0	x	穿过交叠	mnax	cuneiform视觉聚类C19;状态组S0	true	0.977689	1.1322	0.1094	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋳	U+122F3	CUNEIFORM SIGN TAG	Lo	cuneiform	mn	25	q	其他	s	2	w	宽展	mnqw	cuneiform视觉聚类C25;状态组S2	true	0.050910	1.8312	0.1956	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋴	U+122F4	CUNEIFORM SIGN TAG TIMES BI	Lo	cuneiform	mn	25	q	其他	s	0	s	对称	mnqs	cuneiform视觉聚类C25;状态组S0	false	0.048531	1.8312	0.2241	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋵	U+122F5	CUNEIFORM SIGN TAG TIMES GUD	Lo	cuneiform	mn	25	q	其他	s	0	s	对称	mnqs	cuneiform视觉聚类C25;状态组S0	false	0.045636	1.8312	0.2187	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋶	U+122F6	CUNEIFORM SIGN TAG TIMES SHE	Lo	cuneiform	mn	25	q	其他	s	2	w	宽展	mnqw	cuneiform视觉聚类C25;状态组S2	true	0.060818	1.8312	0.2306	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋷	U+122F7	CUNEIFORM SIGN TAG TIMES SHU	Lo	cuneiform	mn	25	q	其他	s	0	s	对称	mnqs	cuneiform视觉聚类C25;状态组S0	false	0.050872	1.8312	0.2226	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋸	U+122F8	CUNEIFORM SIGN TAG TIMES TUG2	Lo	cuneiform	mn	25	q	其他	s	2	w	宽展	mnqw	cuneiform视觉聚类C25;状态组S2	true	0.062918	1.8312	0.2312	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋹	U+122F9	CUNEIFORM SIGN TAG TIMES UD	Lo	cuneiform	mn	25	q	其他	s	0	s	对称	mnqs	cuneiform视觉聚类C25;状态组S0	false	0.055768	1.8312	0.2221	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋺	U+122FA	CUNEIFORM SIGN TAK4	Lo	cuneiform	mn	14	f	人物轮廓	s	1	x	穿过交叠	mnfx	cuneiform视觉聚类C14;状态组S1	true	1.634306	1.3333	0.2749	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋻	U+122FB	CUNEIFORM SIGN TAR	Lo	cuneiform	mn	8	m	复合	s	2	x	穿过交叠	mnmx	cuneiform视觉聚类C8;状态组S2	true	0.381658	0.8675	0.1235	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋼	U+122FC	CUNEIFORM SIGN TE	Lo	cuneiform	mn	0	x	交叉	s	0	s	对称	mnxs	cuneiform视觉聚类C0;状态组S0	false	0.761186	1.1818	0.1989	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋽	U+122FD	CUNEIFORM SIGN TE GUNU	Lo	cuneiform	mn	0	x	交叉	s	0	s	对称	mnxs	cuneiform视觉聚类C0;状态组S0	false	0.732479	1.1818	0.2520	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋾	U+122FE	CUNEIFORM SIGN TI	Lo	cuneiform	mn	19	a	角折	s	1	w	宽展	mnaw	cuneiform视觉聚类C19;状态组S1	true	0.368987	1.8286	0.1334	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒋿	U+122FF	CUNEIFORM SIGN TI TENU	Lo	cuneiform	mn	2	y	分叉翼形	s	1	w	宽展	mnyw	cuneiform视觉聚类C2;状态组S1	true	0.229126	1.8571	0.1325	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌀	U+12300	CUNEIFORM SIGN TIL	Lo	cuneiform	mw	19	a	角折	s	1	s	对称	mwas	cuneiform视觉聚类C19;状态组S1	false	0.167172	1.9130	0.1292	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌁	U+12301	CUNEIFORM SIGN TIR	Lo	cuneiform	mw	7	r	放射星芒	s	1	p	成对	mwrp	cuneiform视觉聚类C7;状态组S1	true	0.186611	1.8857	0.3107	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌂	U+12302	CUNEIFORM SIGN TIR TIMES TAK4	Lo	cuneiform	mw	7	r	放射星芒	s	1	p	成对	mwrp	cuneiform视觉聚类C7;状态组S1	true	0.195690	1.8857	0.3278	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌃	U+12303	CUNEIFORM SIGN TIR OVER TIR	Lo	cuneiform	mw	3	i	细柱	s	0	o	外包	mwio	cuneiform视觉聚类C3;状态组S0	true	0.967990	1.1310	0.3266	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌄	U+12304	CUNEIFORM SIGN TIR OVER TIR GAD OVER GAD GAR OVER GAR	Lo	cuneiform	mw	20	e	椭圆	s	0	s	对称	mwes	cuneiform视觉聚类C20;状态组S0	false	0.303522	1.9167	0.3127	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌅	U+12305	CUNEIFORM SIGN TU	Lo	cuneiform	mw	7	r	放射星芒	s	1	p	成对	mwrp	cuneiform视觉聚类C7;状态组S1	true	0.242264	2.0000	0.2757	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌆	U+12306	CUNEIFORM SIGN TUG2	Lo	cuneiform	mw	17	j	钩弯	s	0	s	对称	mwjs	cuneiform视觉聚类C17;状态组S0	false	0.640633	1.1571	0.2586	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌇	U+12307	CUNEIFORM SIGN TUK	Lo	cuneiform	mw	23	h	枝杈	s	1	o	外包	mwho	cuneiform视觉聚类C23;状态组S1	true	0.947095	1.2027	0.1819	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌈	U+12308	CUNEIFORM SIGN TUM	Lo	cuneiform	mw	12	k	绳结	s	0	s	对称	mwks	cuneiform视觉聚类C12;状态组S0	false	0.510663	2.1549	0.1845	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌉	U+12309	CUNEIFORM SIGN TUR	Lo	cuneiform	mw	23	h	枝杈	s	1	o	外包	mwho	cuneiform视觉聚类C23;状态组S1	true	0.413089	1.2921	0.1816	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌊	U+1230A	CUNEIFORM SIGN TUR OVER TUR ZA OVER ZA	Lo	cuneiform	mw	23	h	枝杈	s	1	o	外包	mwho	cuneiform视觉聚类C23;状态组S1	true	0.666223	0.8421	0.2087	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌋	U+1230B	CUNEIFORM SIGN U	Lo	cuneiform	mw	22	s	方框	s	0	s	对称	mwss	cuneiform视觉聚类C22;状态组S0	false	0.516995	0.7361	0.1279	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌌	U+1230C	CUNEIFORM SIGN U GUD	Lo	cuneiform	mw	24	c	曲弧	s	0	s	对称	mwcs	cuneiform视觉聚类C24;状态组S0	false	0.250877	1.8571	0.1691	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌍	U+1230D	CUNEIFORM SIGN U U U	Lo	cuneiform	mw	22	s	方框	s	0	s	对称	mwss	cuneiform视觉聚类C22;状态组S0	false	0.988101	1.1667	0.2412	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌎	U+1230E	CUNEIFORM SIGN U OVER U PA OVER PA GAR OVER GAR	Lo	cuneiform	mw	11	w	波浪流线	s	0	s	对称	mwws	cuneiform视觉聚类C11;状态组S0	false	0.689695	1.2308	0.2347	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌏	U+1230F	CUNEIFORM SIGN U OVER U SUR OVER SUR	Lo	cuneiform	mw	8	m	复合	s	0	s	对称	mwms	cuneiform视觉聚类C8;状态组S0	false	0.939457	1.0659	0.2012	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌐	U+12310	CUNEIFORM SIGN U OVER U U REVERSED OVER U REVERSED	Lo	cuneiform	mw	18	p	螺旋回环	s	1	s	对称	mwps	cuneiform视觉聚类C18;状态组S1	false	0.519030	0.7582	0.1511	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌑	U+12311	CUNEIFORM SIGN U2	Lo	cuneiform	mw	10	t	三角尖形	s	0	s	对称	mwts	cuneiform视觉聚类C10;状态组S0	false	0.711049	1.4068	0.3053	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌒	U+12312	CUNEIFORM SIGN UB	Lo	cuneiform	mw	12	k	绳结	s	1	o	外包	mwko	cuneiform视觉聚类C12;状态组S1	true	0.431435	0.9881	0.1401	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌓	U+12313	CUNEIFORM SIGN UD	Lo	cuneiform	mw	9	o	圆环	s	1	s	对称	mwos	cuneiform视觉聚类C9;状态组S1	false	0.095031	0.9882	0.1592	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌔	U+12314	CUNEIFORM SIGN UD KUSHU2	Lo	cuneiform	mw	1	l	线条	s	0	s	对称	mwls	cuneiform视觉聚类C1;状态组S0	false	0.337849	1.9101	0.2289	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌕	U+12315	CUNEIFORM SIGN UD TIMES BAD	Lo	cuneiform	mw	9	o	圆环	s	1	s	对称	mwos	cuneiform视觉聚类C9;状态组S1	false	0.055029	0.9882	0.1910	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌖	U+12316	CUNEIFORM SIGN UD TIMES MI	Lo	cuneiform	mw	9	o	圆环	s	0	x	穿过交叠	mwox	cuneiform视觉聚类C9;状态组S0	true	0.155118	0.9882	0.2384	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌗	U+12317	CUNEIFORM SIGN UD TIMES U PLUS U PLUS U	Lo	cuneiform	mw	9	o	圆环	s	0	x	穿过交叠	mwox	cuneiform视觉聚类C9;状态组S0	true	0.131159	0.9882	0.2211	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌘	U+12318	CUNEIFORM SIGN UD TIMES U PLUS U PLUS U GUNU	Lo	cuneiform	mw	1	l	线条	s	1	o	外包	mwlo	cuneiform视觉聚类C1;状态组S1	true	0.348758	1.3529	0.2164	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌙	U+12319	CUNEIFORM SIGN UD GUNU	Lo	cuneiform	mw	1	l	线条	s	1	o	外包	mwlo	cuneiform视觉聚类C1;状态组S1	true	0.341165	1.3529	0.1745	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌚	U+1231A	CUNEIFORM SIGN UD SHESHIG	Lo	cuneiform	mw	9	o	圆环	s	1	s	对称	mwos	cuneiform视觉聚类C9;状态组S1	false	0.131998	0.9882	0.1936	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌛	U+1231B	CUNEIFORM SIGN UD SHESHIG TIMES BAD	Lo	cuneiform	mw	9	o	圆环	s	1	s	对称	mwos	cuneiform视觉聚类C9;状态组S1	false	0.093403	0.9882	0.2252	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌜	U+1231C	CUNEIFORM SIGN UDUG	Lo	cuneiform	mw	20	e	椭圆	s	0	s	对称	mwes	cuneiform视觉聚类C20;状态组S0	false	0.398137	1.4598	0.2526	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
𒌝	U+1231D	CUNEIFORM SIGN UM	Lo	cuneiform	mw	15	u	容器U形	s	0	s	对称	mwus	cuneiform视觉聚类C15;状态组S0	false	0.059906	1.5429	0.2698	30_项目/个人Unicode音型输入法/数据/unicode全字符/plane-01-Supplementary Multilingual Plane/block-u12000-u123ff-cuneiform.md	machine-initial-v1	visual-balanced-unicode-block-v1
